source,original_split,original_stem,assigned_split
patok_v2,train,unsafedriver8_jpeg_jpg.rf.8987995eed0e6a861400f86832e5a3f6,train
patok_v2,train,unsafedriver8_jpeg_jpg.rf.8e1b82051cd3556c2140419ad74308d7,valid
patok_v2,train,unsafedriver8_jpeg_jpg.rf.f5024045bd887961e853c10925c8efb2,train
patok_v2,valid,cardriver112_jpeg_jpg.rf.0e169f8936105eb527e458fc2018034e,train
patok_v2,valid,cardriver112_jpeg_jpg.rf.21b0f51f1ab53537d270d377ed8bfbf1,train
patok_v2,valid,cardriver112_jpeg_jpg.rf.30d285c22ae8f773a350ba698c91b2be,train
patok_v2,valid,cardriver112_jpeg_jpg.rf.4c8e0d0bbe950602c1669a2cdcd82d25,train
patok_v2,valid,cardriver120_jpeg_jpg.rf.1bfc40afd355786be9e876e23e1bfae8,test
patok_v2,valid,cardriver120_jpeg_jpg.rf.212dd6e9329a4026140d9fb4ab9ebafc,train
patok_v2,valid,cardriver120_jpeg_jpg.rf.61a12c49869b2c690e2795e59ae5a787,test
patok_v2,valid,cardriver120_jpeg_jpg.rf.789d08d8f343bab557ed1c944e998490,train
patok_v2,valid,cardriver120_jpeg_jpg.rf.e53173b2afc2a6fd8e04b494cb1d2175,test
patok_v2,valid,cardriver120_jpeg_jpg.rf.e744e9a2f4b36f59ee1ea99e598a59b1,train
patok_v2,valid,cardriver131_jpeg_jpg.rf.4d7b3f212356754261adf460b73af727,train
patok_v2,valid,cardriver152_jpeg_jpg.rf.0e9d57cd1e4d7f16c58259b6588de4c3,valid
patok_v2,valid,cardriver152_jpeg_jpg.rf.ada3ecce48a413da1d80e00897cf9949,train
patok_v2,valid,cardriver162_jpeg_jpg.rf.17dc058140086bf7ac087bdbbeaa905d,valid
patok_v2,valid,cardriver162_jpeg_jpg.rf.dae36c39c035be2da994851dc5ac7cd5,train
patok_v2,valid,cardriver21_jpeg_jpg.rf.510837d8fbd06391dfefda4480be8831,valid
patok_v2,valid,cardriver3_jpeg_jpg.rf.5864957ccfee0ba6ceea0af337062e68,train
patok_v2,valid,cardriver3_jpeg_jpg.rf.67e5ff83825c39a8766700f2adc724ef,train
patok_v2,valid,cardriver3_jpeg_jpg.rf.e1cd7bb5ac9cd507ebbb3501c91cf3c6,train
patok_v2,valid,cardriver4_jpeg_jpg.rf.b5d8da42974c13347744ab6ba52f3d01,valid
patok_v2,valid,cardriver4_jpeg_jpg.rf.d7fe476635097ec5e7c09d8c6301e223,valid
patok_v2,valid,cardriver64_jpeg_jpg.rf.159479b86ee87c22c241734d0e1dfa31,train
patok_v2,valid,cardriver78_jpeg_jpg.rf.a52ef3c19ac4bdc3c92f258d7a105c11,train
patok_v2,valid,cardriver85_jpeg_jpg.rf.ebea51da9af4f4701c0ab87e1233af2b,train
patok_v2,valid,cardriver92_jpeg_jpg.rf.89979cee550882cd8270e660e66cc52b,test
patok_v2,valid,cardriver92_jpeg_jpg.rf.98487324266ffadc45be464afa15a21a,test
patok_v2,valid,cardriver92_jpeg_jpg.rf.a2fae8327bc99026041865b323b79758,valid
patok_v2,valid,cardriver92_jpeg_jpg.rf.d1af6481ec82f99374ebe7c049ead42a,valid
patok_v2,valid,carpassenger111_jpeg_jpg.rf.b738333c4e6e536d727a8eab95eb2fa8,train
patok_v2,valid,carpassenger112_jpeg_jpg.rf.a5b3a38ab291cf2f6c6bcac2e445ebf9,train
patok_v2,valid,carpassenger112_jpeg_jpg.rf.be5d3e2c34170cf76ca49056eb945987,train
patok_v2,valid,carpassenger112_jpeg_jpg.rf.d75b29f49b5099c8c78ee15e372262f3,train
patok_v2,valid,carpassenger112_jpeg_jpg.rf.fa232dc42e6da185bd4b6dc03ac02e2a,train
patok_v2,valid,carpassenger115_jpeg_jpg.rf.883923e59bb16f8c4c302eb0d159ecbd,train
patok_v2,valid,carpassenger116_jpeg_jpg.rf.2f7b9704f3ba5378a61eab26de005c03,train
patok_v2,valid,carpassenger116_jpeg_jpg.rf.8e8d8965e8c520d1ebc26d8df4430dba,train
patok_v2,valid,carpassenger116_jpeg_jpg.rf.e6f63d7366980fdbb16572fadfc5bef3,train
patok_v2,valid,carpassenger116_jpeg_jpg.rf.eb57c09370409533543d8340040e8da8,test
patok_v2,valid,carpassenger116_jpeg_jpg.rf.f8c63b1e2752e1b5f1c9bf60525f015e,train
patok_v2,valid,carpassenger117_jpeg_jpg.rf.1a0389ec295706fcff7e7996cd617138,valid
patok_v2,valid,carpassenger12_jpeg_jpg.rf.b7203d139d7b186f37ddce48090ca91d,train
patok_v2,valid,carpassenger137_jpeg_jpg.rf.01a2bc68a485775577ae82005508a649,train
patok_v2,valid,carpassenger137_jpeg_jpg.rf.6f50533c0b92a29660f0e04e71252f24,train
patok_v2,valid,carpassenger137_jpeg_jpg.rf.8fb9f4d64196748d827e830879a02cdc,train
patok_v2,valid,carpassenger143_jpeg_jpg.rf.af7f3cbdc0c6507eba549292e023a12c,train
patok_v2,valid,carpassenger148_jpeg_jpg.rf.a0108f3e909046177dd4004ba18e10fd,train
patok_v2,valid,carpassenger161_jpeg_jpg.rf.19f89b0526eab4e4cbccec248aa2e59c,train
patok_v2,valid,carpassenger162_jpeg_jpg.rf.46c0ce75aff83ae22b5db537a9488793,train
patok_v2,valid,carpassenger162_jpeg_jpg.rf.c3f471bbae1bbeb74038426abfee8684,train
patok_v2,valid,carpassenger163_jpeg_jpg.rf.ff8544ae88c45b9cfa9bba66fc5ebdd7,train
patok_v2,valid,carpassenger185_jpeg_jpg.rf.4fa237b6e5630c87c7c45210d103988e,train
patok_v2,valid,carpassenger185_jpeg_jpg.rf.92ac489eeb5acac1e041ea2e1b4a5edd,train
patok_v2,valid,carpassenger185_jpeg_jpg.rf.aeaa5e7c1c92d4410965eb0911b38ccf,train
patok_v2,valid,carpassenger185_jpeg_jpg.rf.c3e8a381e408501041cfd13e0babe35b,valid
patok_v2,valid,carpassenger185_jpeg_jpg.rf.fc7faf63ae93964acd930c6b118c8ae4,train
patok_v2,valid,carpassenger19_jpeg_jpg.rf.bb8c800a597b463f76edd62a08bc40df,train
patok_v2,valid,carpassenger22_jpeg_jpg.rf.e3eb3cc6dd0f2f0194df0bd71e8fd68e,train
patok_v2,valid,carpassenger25_jpeg_jpg.rf.fd132a9623d377cc40425fdf676f683b,train
patok_v2,valid,carpassenger32_jpeg_jpg.rf.a7a17b57f510b51f29d324cd6b391398,train
patok_v2,valid,carpassenger38_jpeg_jpg.rf.2cb3e75970570ffe3b73543f876a35a5,train
patok_v2,valid,carpassenger38_jpeg_jpg.rf.466769e810c75b3323d778f9e9a81848,train
patok_v2,valid,carpassenger38_jpeg_jpg.rf.b6deae51bc86615754a5f99e81a3af36,train
patok_v2,valid,carpassenger45_jpeg_jpg.rf.5b8002ecc8732a8be50dfb19f817b48d,train
patok_v2,valid,carpassenger45_jpeg_jpg.rf.8040c6d1fdbeb9cbece07e9327108194,train
patok_v2,valid,carpassenger45_jpeg_jpg.rf.bebd276726c5a9e8b474db61a0d87c36,train
patok_v2,valid,carpassenger45_jpeg_jpg.rf.db50880ad16010fe6dae0d551c0fb11f,train
patok_v2,valid,carpassenger50_jpeg_jpg.rf.6ba3908b2a1c1443d9db4afb4b1a501e,train
patok_v2,valid,carpassenger50_jpeg_jpg.rf.9d6e177ab9f54155fdc5836318b5e569,valid
patok_v2,valid,carpassenger62_jpeg_jpg.rf.a81030b851553186a1384e2051c73747,train
patok_v2,valid,carpassenger68_jpeg_jpg.rf.fbd7e146381da33abd09c3db374978eb,train
patok_v2,valid,carpassenger72_jpeg_jpg.rf.0f2a190110710a00d8ce526fe4a00556,train
patok_v2,valid,carpassenger75_jpeg_jpg.rf.567dcc55b03c600b62e0d856f6411c08,train
patok_v2,valid,carpassenger75_jpeg_jpg.rf.8c341cc755675d29436accbf55b8fa71,train
patok_v2,valid,carpassenger75_jpeg_jpg.rf.98b46dee5b3b9dc8470702565c42540b,train
patok_v2,valid,carpassenger75_jpeg_jpg.rf.b61b7442ae08878c702254723ff3fb50,train
patok_v2,valid,carpassenger75_jpeg_jpg.rf.cb818e55333c94d9d012a6811a4590a5,test
patok_v2,valid,carpassenger80_jpeg_jpg.rf.2863d0a3e23950727097cedb20eb5ea7,train
patok_v2,valid,carpassenger80_jpeg_jpg.rf.2c92c81ea5b11d29ebb63a0bbcd90e24,train
patok_v2,valid,carpassenger84_jpeg_jpg.rf.43d7d4a1570ad492cd1c5112e7789ae9,train
patok_v2,valid,carpassenger84_jpeg_jpg.rf.51505b576929dd89d979d50e5c26700d,train
patok_v2,valid,carpassenger84_jpeg_jpg.rf.b832d36e407355efdc0ec5ae1cefbc72,train
patok_v2,valid,carpassenger84_jpeg_jpg.rf.da4f2515686751a2fcbd5f70f0fdf018,train
patok_v2,valid,carpassenger89_jpeg_jpg.rf.dbc90f21ae6942cdef7f056cd9066672,train
patok_v2,valid,carpassenger93_jpeg_jpg.rf.494da9f5a5db96c56248cabd7c503ce6,train
patok_v2,valid,carpassenger93_jpeg_jpg.rf.7276cb235eb724e85f9170f647096c29,train
patok_v2,valid,carpassenger93_jpeg_jpg.rf.99e45e7c680b5f1dc6d6521d7b48a50a,train
patok_v2,valid,carpassenger93_jpeg_jpg.rf.ef2fccd9f0e31de6bbb15c9c5ee32a6f,valid
patok_v2,valid,carpassenger97_jpeg_jpg.rf.85944f888c75cf15d3836c7239eac00c,train
patok_v2,valid,carpassenger9_jpeg_jpg.rf.568262208929492c48ca86b9a04a6b2d,train
patok_v2,valid,distracteddriver103_jpeg_jpg.rf.1e63db36a297cb3b2beafe0a45ac0213,train
patok_v2,valid,distracteddriver103_jpeg_jpg.rf.e80ecf8300305a9e86a0926ae300fe13,train
patok_v2,valid,distracteddriver132_jpeg_jpg.rf.659ec783192fdaa3e901cad08e366b90,train
patok_v2,valid,distracteddriver149_jpeg_jpg.rf.0ebef6072fa7984b75b8bbcb69436f52,train
patok_v2,valid,distracteddriver149_jpeg_jpg.rf.aba41a5026c2c31bd530324912218129,train
patok_v2,valid,distracteddriver149_jpeg_jpg.rf.c9e6c2e4c5af1611509c65b0d5c7ee15,train
patok_v2,valid,distracteddriver150_jpeg_jpg.rf.0a3586571e4ff05f4fa3a1fb5e77e5f9,train
patok_v2,valid,distracteddriver151_jpeg_jpg.rf.78a15400faba9c119ad711c6ccb71fe3,train
patok_v2,valid,distracteddriver162_jpeg_jpg.rf.b26083da097b5dd3ec045f9d5db410d3,train
patok_v2,valid,distracteddriver162_jpeg_jpg.rf.db40fe93751468b36701054d54d025f7,train
patok_v2,valid,distracteddriver166_jpeg_jpg.rf.2c03809960a4e309139e2fa54febbc6f,train
patok_v2,valid,distracteddriver166_jpeg_jpg.rf.8728bf36c96e392516224919f6a16407,train
patok_v2,valid,distracteddriver166_jpeg_jpg.rf.ffceee30ec9bbc947644b4873e74aae7,valid
patok_v2,valid,distracteddriver3_png_jpg.rf.a5ec882a928b5be7ed3a95ed9fcc30c5,train
patok_v2,valid,distracteddriver3_png_jpg.rf.f8ff4eb49e289b44bdd3210b394f88a3,train
patok_v2,valid,distracteddriver42_jpeg_jpg.rf.2f52fd799fcb186f51fe1e263dbc14ad,train
patok_v2,valid,distracteddriver42_jpeg_jpg.rf.8ecd809ac9c50173cded9ea01f1f2ee6,train
patok_v2,valid,distracteddriver42_jpeg_jpg.rf.db789cace98065d8ac832fc8608449af,train
patok_v2,valid,distracteddriver46_jpeg_jpg.rf.25e61ab66df04cbb091578d9fdc420f8,train
patok_v2,valid,distracteddriver46_jpeg_jpg.rf.81180ca6a4792c082eda6f22bb825816,test
patok_v2,valid,distracteddriver51_jpeg_jpg.rf.900ea9b2b59eab6e1fdb5ca2b884eed8,train
patok_v2,valid,distracteddriver61_jpeg_jpg.rf.15cae8e2794a98465e0644fc79e8f6ca,test
patok_v2,valid,distracteddriver61_jpeg_jpg.rf.23cac1c99c6ac49f143d743319fd6b26,train
patok_v2,valid,distracteddriver61_jpeg_jpg.rf.6988cf5ecc22bf48536f377409288de1,train
patok_v2,valid,distracteddriver61_jpeg_jpg.rf.771df5f06d286d872ced746f90b6fa41,test
patok_v2,valid,distracteddriver61_jpeg_jpg.rf.851f68563e91559d47ca580e338446ac,train
patok_v2,valid,distracteddriver61_jpeg_jpg.rf.9a610e4666b197f1b8be403f2e51473c,train
patok_v2,valid,distracteddriver74_jpeg_jpg.rf.1e9c7e546ad01bc920ab95007da0c742,train
patok_v2,valid,distracteddriver74_jpeg_jpg.rf.45a44c1c777d4985192bcb5f009fd7dd,train
patok_v2,valid,distracteddriver74_jpeg_jpg.rf.4e1758b503870311e4a0660e833402d4,test
patok_v2,valid,distracteddriver74_jpeg_jpg.rf.7414f5a86dd97b4b5177d789273297bd,train
patok_v2,valid,frame0014_jpg.rf.acc8b1e04c893edbaccf61b8ecec30da,train
patok_v2,valid,frame0064_jpg.rf.8d43668d8a9b3c993a65109af7c62025,train
patok_v2,valid,frame0271_jpg.rf.340e8f0a6d706ad0eca065f4e32eb3eb,train
patok_v2,valid,frame0271_jpg.rf.d8af3e9efac123cedb912478d12f3634,train
patok_v2,valid,frame0322_jpg.rf.bf14cd3bbc0b89e0b048eba7b038e403,train
patok_v2,valid,frame0330_jpg.rf.a5cbd49c041451fae3e129ab77c048e7,train
patok_v2,valid,frame0410_jpg.rf.c69522749caace5dcb3be99fa3b7e04f,train
patok_v2,valid,frame0410_jpg.rf.e6d08647c06ac059b2f6a1dab583989e,train
patok_v2,valid,frame0430_jpg.rf.714d60a58d7de546b7b18de1acf58c01,train
patok_v2,valid,frame0440_jpg.rf.73d65835a9b8ebb9b06bcb26571e7541,train
patok_v2,valid,frame0538_jpg.rf.06a4c99528407b0970b08336afb40865,train
patok_v2,valid,frame0538_jpg.rf.4541652bd270c07f228edf2bbe8f2b74,valid
patok_v2,valid,frame0550_jpg.rf.abd032cf3b9f17d14f692bccf0d1e42e,train
patok_v2,valid,frame0550_jpg.rf.daa901bc8963ee136ba723cb7ca9ac9c,train
patok_v2,valid,frame0718_jpg.rf.30c33f98bdca821b0cf0327262dfb363,test
patok_v2,valid,frame10120_jpg.rf.15d29eb6315d79429d1a61312d80a45b,train
patok_v2,valid,frame10646_jpg.rf.7a6d55ae701008fdc56262bb853f509b,train
patok_v2,valid,frame1093_jpg.rf.59ba35e1ab66ca92b5ca5accee86848b,train
patok_v2,valid,frame11319_jpg.rf.3266dffcb7c927cec4c96b5cb666a7e4,train
patok_v2,valid,frame11319_jpg.rf.8132579fd2ca53b1567ccfbd43c12040,train
patok_v2,valid,frame13343_jpg.rf.14d8cfe547c283bb6a977535c58016a5,train
patok_v2,valid,frame13343_jpg.rf.f4df05863ff74a20e851758d353e4bbf,train
patok_v2,valid,frame13806_jpg.rf.354285ce25d378acb05b643957324198,train
patok_v2,valid,frame1402_jpg.rf.4b0d51c57747aac95798a8ddf5ed4815,train
patok_v2,valid,frame1402_jpg.rf.585e2d1eca7a4f741ffae69527ee22a4,train
patok_v2,valid,frame14478_jpg.rf.d3733340596243fcb703a6cd5123faa8,train
patok_v2,valid,frame14496_jpg.rf.677caf129c4155406b8387ddc99a2e8a,train
patok_v2,valid,frame14768_jpg.rf.1d540ff5bde0d47b154d8b4ba8a62871,valid
patok_v2,valid,frame15859_jpg.rf.66c771949d394d683a0ffe89a2cd5392,train
patok_v2,valid,frame15953_jpg.rf.cefda9291b1658cb386fc29f687cf637,train
patok_v2,valid,frame16029_jpg.rf.7e70188e24f6b423f70159f3f64d182f,train
patok_v2,valid,frame1604_jpg.rf.ca83f1021b40580ef83ffc0006c7efe5,train
patok_v2,valid,frame16886_jpg.rf.0ccb19f25f9d3bd50fa8c80684d8432f,train
patok_v2,valid,frame16886_jpg.rf.ed1e477a1c3008fbd471f9658c2e1238,train
patok_v2,valid,frame17832_jpg.rf.705615b1d0751d254c6854ef49c3fc5f,train
patok_v2,valid,frame17832_jpg.rf.896fd4fc272dc7621c460a45f6617c2e,train
patok_v2,valid,frame18891_jpg.rf.1322bf99eeee4ca37e3fe3bc57165b8e,train
patok_v2,valid,frame2000_jpg.rf.7b0a09cec4ef5dc3d50d7accb7591cae,train
patok_v2,valid,frame2172_jpg.rf.fdf07baf446c0a09a597e74dbe3ba18a,train
patok_v2,valid,frame3112_jpg.rf.5430c0d64ab1482ff8c70c3671731cb6,train
patok_v2,valid,frame3290_jpg.rf.234d09c8efecc2be816869aa4b9740ce,train
patok_v2,valid,frame3290_jpg.rf.6b90f424d17b8028e14b0d2449b07765,train
patok_v2,valid,frame3610_jpg.rf.4d99b8f700b06ad82284cb1f85ca6277,train
patok_v2,valid,frame3610_jpg.rf.5235d252e8bc57b8c408528fb7448246,train
patok_v2,valid,frame4669_jpg.rf.cde7264814112fe098e5c263737c20d1,train
patok_v2,valid,frame4803_jpg.rf.843a4736ef58f9a8ac4b73598b31d389,train
patok_v2,valid,frame4818_jpg.rf.3f0fe7d0778364bfdbb82c296325f6d2,train
patok_v2,valid,frame4910_jpg.rf.77ff385329a77e13263f5570ef6f37e9,train
patok_v2,valid,frame4956_jpg.rf.8d7a882e9dd957b1e85a31ed5febaebf,valid
patok_v2,valid,frame4956_jpg.rf.e0ef62cec426a764697e32eedbe9cbc5,train
patok_v2,valid,frame5028_jpg.rf.c43a93243a5cceb8b654ca09418d0fa6,train
patok_v2,valid,frame5632_jpg.rf.e505abe7caf0f52121827d640257b8d3,train
patok_v2,valid,frame5905_jpg.rf.0aa00e9f0d93c9daefed96656cecc27f,train
patok_v2,valid,frame5905_jpg.rf.85dd7b2899835ece714c83149ff6280c,train
patok_v2,valid,frame5966_jpg.rf.1de61afb10ae9a718e2a106a1356ecb7,test
patok_v2,valid,frame5966_jpg.rf.e126b11500555133abf68ce2c1a51e9b,train
patok_v2,valid,frame6046_jpg.rf.97284a13e4ac0485192d41a9a9710690,train
patok_v2,valid,frame7080_jpg.rf.73749ec01dfc90fc6998f426e7de918e,train
patok_v2,valid,frame7476_jpg.rf.7a0113d639a01758bacef9172f10b31d,train
patok_v2,valid,frame7752_jpg.rf.6c1495195a751b8d1507ce2dcfbf4ebe,train
patok_v2,valid,frame8027_jpg.rf.f0d0111c320ce63d334667319a3ebb8a,train
patok_v2,valid,frame8284_jpg.rf.29d47125c07d683a82874f82ee41938e,test
patok_v2,valid,frame8284_jpg.rf.a5b075d15a01de7edd969efbb9914755,train
patok_v2,valid,frame8323_jpg.rf.a61e7d6cb33824d906f545cc204f6a02,train
patok_v2,valid,frame8323_jpg.rf.a8cf90dd73dc70b4c4b6335dda103527,train
patok_v2,valid,frame8423_jpg.rf.6d666cacf13cd0919db64d7d800dab0e,train
patok_v2,valid,frame8526_jpg.rf.98675f6435170b28e7617ce1444df7ce,train
patok_v2,valid,frame8608_jpg.rf.01331d9f4a536d55bfe6f429bc8061b8,train
patok_v2,valid,frame9086_jpg.rf.56e5a2d5a5cdda8976a59d161c3bb59f,train
patok_v2,valid,frame9404_jpg.rf.05552c797fe0a8bddc382d8db229e5a1,train
patok_v2,valid,frameseatbelt_1_00000_jpg.rf.80b290be2c0df95af61b93805f8bd0c6,train
patok_v2,valid,frameseatbelt_1_00003_jpg.rf.e1cbd4435af99736ed8358768f4469a0,train
patok_v2,valid,frameseatbelt_1_00004_jpg.rf.bb96adfdbf1349cbf14157ecdb28ab0d,train
patok_v2,valid,frameseatbelt_1_00005_jpg.rf.c3da44f79839463b56c0c4a37da04758,train
patok_v2,valid,frameseatbelt_1_00009_jpg.rf.0d12ef699e1cae92c380b57d34568f79,train
patok_v2,valid,frameseatbelt_1_00012_jpg.rf.22fdd60c6f24deaf0e5b3dba36033872,train
patok_v2,valid,frameseatbelt_1_00016_jpg.rf.ef9cee20f903318a8339247a0621dba7,train
patok_v2,valid,frameseatbelt_2_00004_jpg.rf.a8647c10785070077616d4cca1c70215,train
patok_v2,valid,frameseatbelt_2_00009_jpg.rf.e843df81715c6beda4c0bb0dae18179b,valid
patok_v2,valid,frameseatbelt_2_00010_jpg.rf.e5733e4b9280f3b730d9e3b14d4bcc69,train
patok_v2,valid,frameseatbelt_2_00012_jpg.rf.a2aa011f001da91889e08d35c634e981,train
patok_v2,valid,frameseatbelt_2_00016_jpg.rf.5728993b2ef3b838efcb3b9e94710b13,train
patok_v2,valid,frameseatbelt_2_00023_jpg.rf.be61ce493059227103119d0ddc64cfee,train
patok_v2,valid,frameseatbelt_2_00024_jpg.rf.b3479daea18071f13e60f63a8993a794,train
patok_v2,valid,gambar-135_jpg.rf.28866fa03097aa1fe3ca6ff2d1bacfaa,train
patok_v2,valid,gambar-15_jpg.rf.87ffe87931a87e70d0541e72a8ff7cfa,train
patok_v2,valid,gambar-174_jpg.rf.84caecd33fa1644c88df541de0f49740,train
patok_v2,valid,gambar-202_jpg.rf.221f61105e5dda64f5f154790761f6bf,train
patok_v2,valid,gambar-208_jpg.rf.dcf8b7fa60d0b867f9e9be31ffd1a7c1,train
patok_v2,valid,gambar-225_jpg.rf.bc5da4adb73877da0947ed19d8610779,train
patok_v2,valid,gambar-22_jpg.rf.71046aa2774b6af7f273674b54ab2b60,train
patok_v2,valid,gambar-237_jpg.rf.9ff574213b266cdb96645baf4ca19157,train
patok_v2,valid,gambar-243_jpg.rf.978538e78582e78e7bfd94b6b45d2df6,train
patok_v2,valid,gambar-245_jpg.rf.e961e6b0707efe164cefa8080ffdc848,train
patok_v2,valid,gambar-253_jpg.rf.7370bdb3db80458951058ab329aa1223,train
patok_v2,valid,gambar-257_jpg.rf.32d55b9bd689cff2e90bc2e691ceaca5,train
patok_v2,valid,gambar-275_jpg.rf.991a47c2cfca2b5c05cd3629300df027,train
patok_v2,valid,gambar-289_jpg.rf.393b91cb8e72f3d9dcf9e01a4b724b8e,train
patok_v2,valid,gambar-309_jpg.rf.5531e452bd0792c8a0628e92441a5078,train
patok_v2,valid,gambar-333_jpg.rf.e905fc91a3a79dadf6b33f629eb07d2c,train
patok_v2,valid,gambar-369_jpg.rf.d83707b773c19bae9e94a01a33d5e15c,train
patok_v2,valid,gambar-37_jpg.rf.c79a03fd749061f7e5725241eeec882e,test
patok_v2,valid,gambar-393_jpg.rf.915fd15984b3cdc0ba169cb30ad8b497,train
patok_v2,valid,gambar-3_jpg.rf.c3d4c6069527a90fa616a27edc2ff4e3,train
patok_v2,valid,gambar-402_jpg.rf.bb280e386e5d263c7ea6a2bf18045066,train
patok_v2,valid,gambar-408_jpg.rf.d738c2cc15e51e850a2e112d48688399,train
patok_v2,valid,gambar-415_jpg.rf.80151bd494796c0d3f2eed4581ccf92d,train
patok_v2,valid,gambar-43_jpg.rf.7c5979e1c9705e0f7ad3816fb51e2674,valid
patok_v2,valid,gambar-501_jpg.rf.4c6df02bb6229e45b4268a4a9b328e6d,valid
patok_v2,valid,gambar-50_jpg.rf.c40bb1dcecb07351bf05025dafdc352e,train
patok_v2,valid,gambar-512_jpg.rf.68cfe95a5e3019153beafac20a1509c8,train
patok_v2,valid,gambar-519_jpg.rf.ac27d761dfacdebd59e502b86e7af839,train
patok_v2,valid,gambar-523_jpg.rf.a8c4dc8c71fe65bdf0fb34b2eb759826,test
patok_v2,valid,gambar-524_jpg.rf.1481f17036c811a09542a109e4d89afd,train
patok_v2,valid,gambar-528_jpg.rf.2046b2ccb772f90277f7614d45962934,train
patok_v2,valid,gambar-74_jpg.rf.646bf2b9a18a39f7ad3eba4da414aef7,train
patok_v2,valid,gambar-78_jpg.rf.bfed8893c766aa61be71d8e0fb53d082,train
patok_v2,valid,image-103_jpg.rf.1275f3eedef8cf63e19b3b06d2098417,train
patok_v2,valid,image-134_jpg.rf.23f2190d39f8380e081c24c0b0324a5e,train
patok_v2,valid,image-137_jpg.rf.62d71c570f73d473e9171a4a26133372,train
patok_v2,valid,image-171_jpg.rf.f950b863bfd357be66635856e098620e,train
patok_v2,valid,image-303_jpg.rf.731c01239b7f01fd1c6f94275e5bd4da,train
patok_v2,valid,image-310_jpg.rf.a24037f53e6aaf66239be802bb39fa1d,train
patok_v2,valid,image-319_jpg.rf.8088ed226c694ad88f38d41e564d00a4,train
patok_v2,valid,image-353_jpg.rf.7e1217d40ba6ee0f16fa7dacf03fd41d,train
patok_v2,valid,image-434_jpg.rf.3f9ffa7307a5f0c59ab98451f35ba46b,train
patok_v2,valid,image-44_jpg.rf.e0baaaa21a04bf237b785659280c3f3a,valid
patok_v2,valid,image-450_jpg.rf.dc7c9fffafe4cdb7ba9cfd4af3508e57,train
patok_v2,valid,image-534_jpg.rf.afbf2bf83c7610d6cb91b83432023ca2,train
patok_v2,valid,image-54_jpg.rf.a73314bc873faba37cdaba744f97b644,train
patok_v2,valid,image-57_jpg.rf.5a975d4532416f12a57e98f05d37c754,train
patok_v2,valid,image-82_jpg.rf.783df7884512d37ca96379c450c8caaa,test
patok_v2,valid,image-87_jpg.rf.9f6deda7cad8ab0a478a9028dd00b76c,train
patok_v2,valid,image000000_jpg.rf.07dba7cd729297df3f11981a651d9ef8,train
patok_v2,valid,image000000_jpg.rf.3d9bf1f4e0c98c69f74cdc39b820d806,train
patok_v2,valid,image000000_jpg.rf.3e229626ba8093f3e3e8e26c7ad3492d,valid
patok_v2,valid,image000001_jpg.rf.1022549f62d003e3d2d7a2e7abb541c1,valid
patok_v2,valid,image000001_jpg.rf.10411f6b42c50467f046ef156f77cd2e,train
patok_v2,valid,image000001_jpg.rf.51333ee36fdcf22195984101c1096411,valid
patok_v2,valid,image000001_jpg.rf.bff0be3b1cc411b9a61bdeb66656c2b6,train
patok_v2,valid,image000001_jpg.rf.ed1b3e3326633af3d68d1010246c250d,train
patok_v2,valid,image000002_jpg.rf.165bd6637746a878c51a522d742d90ac,train
patok_v2,valid,image000002_jpg.rf.fb201f7989be79b5b3bcab4615b0ebe5,train
patok_v2,valid,image100_png_jpg.rf.0ee36cd76c7809e4457f1efa5e37cb21,train
patok_v2,valid,image1265_png_jpg.rf.9d769b68c7a15c776a299eb3780b90a8,train
patok_v2,valid,image1282_png_jpg.rf.4b45c9fe38ebf0707a0b41e6836a702e,valid
patok_v2,valid,image1282_png_jpg.rf.95264616bd533a2442069b5d8d291bca,train
patok_v2,valid,image1292_png_jpg.rf.93d2064df49e533448a85e2e493134ef,valid
patok_v2,valid,image1295_png_jpg.rf.d461ef27343c397809e9ec05f365e077,valid
patok_v2,valid,image1312_png_jpg.rf.878e6aee66067ac6c9f059580d85b403,train
patok_v2,valid,image131_png_jpg.rf.1db529ad36828fd53b95cffd8e79b633,train
patok_v2,valid,image131_png_jpg.rf.29a806161bb1d640648a98920c383893,test
patok_v2,valid,image1328_png_jpg.rf.7a59a224cd79a03e5005e458183fe90c,test
patok_v2,valid,image1328_png_jpg.rf.c3a88f68fa81f0ca346ad1db578976c4,train
patok_v2,valid,image1663_png_jpg.rf.27fb0991079f596ebefbe2a983800bea,train
patok_v2,valid,image1663_png_jpg.rf.64959b118378b04c9f272151a85f6534,train
patok_v2,valid,image1719_png_jpg.rf.22df995cca1bbfe2eca01c19720bbfee,test
patok_v2,valid,image1720_png_jpg.rf.801036f8e0df6955945f155fa70f33cc,train
patok_v2,valid,image1723_png_jpg.rf.864ea753ce86d7a2db0c139c85d5cecd,train
patok_v2,valid,image1724_png_jpg.rf.d4f925ead2b652c603202c4211977d37,train
patok_v2,valid,image1734_png_jpg.rf.235209ffa1007dffc8bf007852c107df,train
patok_v2,valid,image1734_png_jpg.rf.8a6fa499b5b26feb3eb40338ae5cfd90,train
patok_v2,valid,image179_png_jpg.rf.0254e6a180f5765b71b229267625293f,valid
patok_v2,valid,image179_png_jpg.rf.de3c7e3c7bf62e37e5cb39f9500b0c11,train
patok_v2,valid,image1840_png_jpg.rf.c6d4db56f87830507ab05a4f9aafdaaa,valid
